scenario;co2price;wind_lim;pv_cost;variable;AT;DE
base;30;10;16715;price_el;42,21233696122203;43,91221729418429
base;30;10;16715;price_ht;18,873757261683874;17,592143950566747
base;30;10;16715;add_pv;24,26338336696838;5,408699899684196
base;30;10;16715;add_ror;0,0;0,0
base;30;10;16715;add_wind_off;0,0;0,0
base;30;10;16715;add_wind_on;0,1873544465375261;0,0
base;30;10;16715;add_nuc;0,0;0,0
base;30;10;16715;add_lig_stm;0,0;0,0
base;30;10;16715;add_lig_stm_chp;0,0;0,0
base;30;10;16715;add_lig_boa;0,0;0,0
base;30;10;16715;add_lig_boa_chp;0,0;0,0
base;30;10;16715;add_coal_sub;0,0;0,0
base;30;10;16715;add_coal_sub_chp;1,3287439999999997;0,3003293227970296
base;30;10;16715;add_coal_sc;0,0;0,0
base;30;10;16715;add_coal_sc_chp;0,0;0,0
base;30;10;16715;add_ng_stm;0,0;0,0
base;30;10;16715;add_ng_stm_chp;0,0;0,0
base;30;10;16715;add_ng_cbt_lo;0,0;0,0
base;30;10;16715;add_ng_cbt_lo_chp;0,0;0,0
base;30;10;16715;add_ng_cbt_hi;0,0;0,0
base;30;10;16715;add_ng_cbt_hi_chp;0,0;0,0
base;30;10;16715;add_ng_cc_lo;0,0;0,0
base;30;10;16715;add_ng_cc_lo_chp;0,0;0,0
base;30;10;16715;add_ng_cc_hi;0,0;7,911661323311242
base;30;10;16715;add_ng_cc_hi_chp;0,0;0,0
base;30;10;16715;add_ng_mtr;0,0;0,0
base;30;10;16715;add_ng_mtr_chp;0,0;0,0
base;30;10;16715;add_oil_stm;0,0;0,0
base;30;10;16715;add_oil_stm_chp;0,0;0,0
base;30;10;16715;add_oil_cbt;2,475028;12,058236518161578
base;30;10;16715;add_oil_cbt_chp;0,0;0,0
base;30;10;16715;add_oil_cc;0,0;0,0
base;30;10;16715;add_bio;0,0;0,0
base;30;10;16715;add_bio_chp;0,0;0,0
base;30;10;16715;add_ng_boiler_chp;0,0;0,0
base;30;10;16715;add_heatpump_pth;0,0;0,0
base;30;10;16715;cost_airpol;324499,8972031399;2686277,5898499163
base;30;8;36715;syscost;2862111,556210879;18144466,45778744
base;30;8;36715;co2emission;9340,484701172276;98214,45334635602
base;30;8;36715;curtail;61,87927381629701;7853,5525098673625
base;30;8;36715;gen_el;26029,249959625344;261488,69010396785
base;30;8;36715;gen_ht;22516,54749999978;127978,02409999647
base;30;8;36715;gen_biomass;6073,624974550407;67687,29625904742
base;30;8;36715;gen_renew;60301,98298174894;270093,3408199986
base;30;8;36715;cons_spend;3440802,581377624;24350576,280832235
base;30;8;36715;prod_surplus;3370430,5160026643;13834492,323093072
base;30;8;36715;exports;;8886,945502156754
base;30;8;36715;export_value;981072,4353279857;265533,1354635656
base;30;8;36715;import_value;-265533,1354635656;-981072,4353279857
base;30;8;36715;in_storages;5912,635109467775;31330,6725925404
base;30;8;36715;gen_storages;10567,37564886636;27524,218417465963
base;30;8;36715;price_el;41,86740955640227;44,130870860204425
base;30;8;36715;price_ht;18,91100480475536;17,494785441741367
base;30;8;36715;add_pv;5,611338299762171;0,0
base;30;8;36715;add_ror;0,0;0,0
base;30;8;36715;add_wind_off;0,0;0,0
base;30;8;36715;add_wind_on;8,0;0,0
base;30;8;36715;add_nuc;0,0;0,0
base;30;8;36715;add_lig_stm;0,0;0,0
base;30;8;36715;add_lig_stm_chp;0,0;0,0
base;30;8;36715;add_lig_boa;0,0;0,0
base;30;8;36715;add_lig_boa_chp;0,0;0,0
base;30;8;36715;add_coal_sub;0,0;0,0
base;30;8;36715;add_coal_sub_chp;1,6201999999999999;0,0
base;30;8;36715;add_coal_sc;0,0;0,0
base;30;8;36715;add_coal_sc_chp;0,0;0,0
base;30;8;36715;add_ng_stm;0,0;0,0
base;30;8;36715;add_ng_stm_chp;0,0;0,0
base;30;8;36715;add_ng_cbt_lo;0,0;0,0
base;30;8;36715;add_ng_cbt_lo_chp;0,0;0,0
base;30;8;36715;add_ng_cbt_hi;0,0;0,0
base;30;8;36715;add_ng_cbt_hi_chp;0,0;0,0
base;30;8;36715;add_ng_cc_lo;0,0;0,0
base;30;8;36715;add_ng_cc_lo_chp;0,0;0,0
base;30;8;36715;add_ng_cc_hi;0,0;8,370230207526669
base;30;8;36715;add_ng_cc_hi_chp;0,0;0,0
base;30;8;36715;add_ng_mtr;0,0;0,0
base;30;8;36715;add_ng_mtr_chp;0,0;0,0
base;30;8;36715;add_oil_stm;0,0;0,0
base;30;8;36715;add_oil_stm_chp;0,0;0,0
base;30;8;36715;add_oil_cbt;2,2189928043423555;12,13346037037037
base;30;8;36715;add_oil_cbt_chp;0,0;0,0
base;30;8;36715;add_oil_cc;0,0;0,0
base;30;8;36715;add_bio;0,0;0,0
base;30;8;36715;add_bio_chp;0,0;0,0
base;30;8;36715;add_ng_boiler_chp;0,0;0,0
base;30;8;36715;add_heatpump_pth;0,0;0,0
base;30;8;36715;cost_airpol;244517,91707522713;2681081,4123862702
base;30;8;16715;syscost;2690208,7018675515;18107891,847510606
base;30;8;16715;co2emission;10106,55752772209;96421,58868298076
base;30;8;16715;curtail;1965,7820024574005;6897,815119019395
base;30;8;16715;gen_el;27434,59405463231;256857,78218452146
base;30;8;16715;gen_ht;22516,547500001176;127978,02410000606
base;30;8;16715;gen_biomass;5999,69834196912;67305,35292928304
base;30;8;16715;gen_renew;60553,234719996544;274812,5553416997
base;30;8;16715;cons_spend;3457722,487891736;24191905,463494737
base;30;8;16715;prod_surplus;3289159,674178873;13857441,13059128
base;30;8;16715;exports;;8691,579249256924
base;30;8;16715;export_value;1029852,9142293396;322312,3580765276
base;30;8;16715;import_value;-322312,3580765276;-1029852,9142293396
base;30;8;16715;in_storages;7224,49906504286;34862,1809129583
base;30;8;16715;gen_storages;11560,17610013145;30633,257035697796
base;30;8;16715;price_el;42,21233696122202;43,912217294184316
base;30;8;16715;price_ht;18,87375726168391;17,59214395056673
base;30;8;16715;add_pv;24,263383366968423;5,40869989968418
base;30;8;16715;add_ror;0,0;0,0
base;30;8;16715;add_wind_off;0,0;0,0
base;30;8;16715;add_wind_on;0,18735444653740974;0,0
base;30;8;16715;add_nuc;0,0;0,0
base;30;8;16715;add_lig_stm;0,0;0,0
base;30;8;16715;add_lig_stm_chp;0,0;0,0
base;30;8;16715;add_lig_boa;0,0;0,0
base;30;8;16715;add_lig_boa_chp;0,0;0,0
base;30;8;16715;add_coal_sub;0,0;0,0
base;30;8;16715;add_coal_sub_chp;1,3287439999999997;0,30032932279701274
base;30;8;16715;add_coal_sc;0,0;0,0
base;30;8;16715;add_coal_sc_chp;0,0;0,0
base;30;8;16715;add_ng_stm;0,0;0,0
base;30;8;16715;add_ng_stm_chp;0,0;0,0
base;30;8;16715;add_ng_cbt_lo;0,0;0,0
base;30;8;16715;add_ng_cbt_lo_chp;0,0;0,0
base;30;8;16715;add_ng_cbt_hi;0,0;0,0
base;30;8;16715;add_ng_cbt_hi_chp;0,0;0,0
base;30;8;16715;add_ng_cc_lo;0,0;0,0
base;30;8;16715;add_ng_cc_lo_chp;0,0;0,0
base;30;8;16715;add_ng_cc_hi;0,0;7,911661323311227
base;30;8;16715;add_ng_cc_hi_chp;0,0;0,0
base;30;8;16715;add_ng_mtr;0,0;0,0
base;30;8;16715;add_ng_mtr_chp;0,0;0,0
base;30;8;16715;add_oil_stm;0,0;0,0
base;30;8;16715;add_oil_stm_chp;0,0;0,0
base;30;8;16715;add_oil_cbt;2,475028;12,058236518161596
base;30;8;16715;add_oil_cbt_chp;0,0;0,0
base;30;8;16715;add_oil_cc;0,0;0,0
base;30;8;16715;add_bio;0,0;0,0
base;30;8;16715;add_bio_chp;0,0;0,0
base;30;8;16715;add_ng_boiler_chp;0,0;0,0
base;30;8;16715;add_heatpump_pth;0,0;0,0
base;30;8;16715;cost_airpol;324492,44446065405;2686285,0425924035
base;30;6;36715;syscost;2930860,736304565;18132437,4269027
base;30;6;36715;co2emission;9483,381774128298;98125,31633185214
base;30;6;36715;curtail;95,89674079434424;7766,3522251416925
base;30;6;36715;gen_el;26309,683275041833;261137,0606326612
base;30;6;36715;gen_ht;22516,54750000005;127978,02410001095
base;30;6;36715;gen_biomass;6064,9056594421645;67686,30423794211
base;30;6;36715;gen_renew;60292,32366877693;270093,3408199986
base;30;6;36715;cons_spend;3445961,45634253;24345399,02104341
base;30;6;36715;prod_surplus;3385228,351855091;13822612,225128913
base;30;6;36715;exports;;9210,137621675414
base;30;6;36715;export_value;986864,9245653471;256247,4706627586
base;30;6;36715;import_value;-256247,4706627586;-986864,9245653471
base;30;6;36715;in_storages;5778,044561742083;31579,8999606625
base;30;6;36715;gen_storages;10465,97301551007;27714,88049888711
base;30;6;36715;price_el;41,98133234864405;44,13487473939041
base;30;6;36715;price_ht;18,849927709043264;17,49144707409483
base;30;6;36715;add_pv;10,29989988123153;0,0
base;30;6;36715;add_ror;0,0;0,0
base;30;6;36715;add_wind_off;0,0;0,0
base;30;6;36715;add_wind_on;6,0;0,0
base;30;6;36715;add_nuc;0,0;0,0
base;30;6;36715;add_lig_stm;0,0;0,0
base;30;6;36715;add_lig_stm_chp;0,0;0,0
base;30;6;36715;add_lig_boa;0,0;0,0
base;30;6;36715;add_lig_boa_chp;0,0;0,0
base;30;6;36715;add_coal_sub;0,0;0,0
base;30;6;36715;add_coal_sub_chp;1,6090960776477568;0,0
base;30;6;36715;add_coal_sc;0,0;0,0
base;30;6;36715;add_coal_sc_chp;0,0;0,0
base;30;6;36715;add_ng_stm;0,0;0,0
base;30;6;36715;add_ng_stm_chp;0,0;0,0
base;30;6;36715;add_ng_cbt_lo;0,0;0,0
base;30;6;36715;add_ng_cbt_lo_chp;0,0;0,0
base;30;6;36715;add_ng_cbt_hi;0,0;0,0
base;30;6;36715;add_ng_cbt_hi_chp;0,0;0,0
base;30;6;36715;add_ng_cc_lo;0,0;0,0
base;30;6;36715;add_ng_cc_lo_chp;0,0;0,0
base;30;6;36715;add_ng_cc_hi;0,0;8,275669379220613
base;30;6;36715;add_ng_cc_hi_chp;0,0;0,0
base;30;6;36715;add_ng_mtr;0,0;0,0
base;30;6;36715;add_ng_mtr_chp;0,0;0,0
base;30;6;36715;add_oil_stm;0,0;0,0
base;30;6;36715;add_oil_stm_chp;0,0;0,0
base;30;6;36715;add_oil_cbt;2,2633235694110665;12,168016574275898
base;30;6;36715;add_oil_cbt_chp;0,0;0,0
base;30;6;36715;add_oil_cc;0,0;0,0
base;30;6;36715;add_bio;0,0;0,0
base;30;6;36715;add_bio_chp;0,0;0,0
base;30;6;36715;add_ng_boiler_chp;0,0;0,0
base;30;6;36715;add_heatpump_pth;0,0;0,0
base;30;6;36715;cost_airpol;263957,5849342164;2680523,4417268177
base;30;6;16715;syscost;2689423,1081359456;18108677,44124221
base;30;6;16715;co2emission;10098,70330706352;96429,4429036392
base;30;6;16715;curtail;1969,2531038328302;6887,522923714672
base;30;6;16715;gen_el;27419,02475402514;256873,35148512872
base;30;6;16715;gen_ht;22516,54750000115;127978,02410000617
base;30;6;16715;gen_biomass;5999,698341969119;67305,35292928304
base;30;6;16715;gen_renew;60553,23471999677;274812,5553416997
base;30;6;16715;cons_spend;3457722,487891734;24191905,463494733
base;30;6;16715;prod_surplus;3289159,6741788834;13857441,130591266
base;30;6;16715;exports;;8672,53884727455
base;30;6;16715;export_value;1029178,7302897316;322423,76786851615
base;30;6;16715;import_value;-322423,76786851615;-1029178,7302897316
base;30;6;16715;in_storages;7224,49906504287;34869,09766326319
base;30;6;16715;gen_storages;11560,176100131432;30633,35269207334
base;30;6;16715;price_el;42,21233696122201;43,9122172941843
base;30;6;16715;price_ht;18,873757261683874;17,592143950566722
base;30;6;16715;add_pv;24,263383366968366;5,4086998996842
base;30;6;16715;add_ror;0,0;0,0
base;30;6;16715;add_wind_off;0,0;0,0
base;30;6;16715;add_wind_on;0,18735444653756161;0,0
base;30;6;16715;add_nuc;0,0;0,0
base;30;6;16715;add_lig_stm;0,0;0,0
base;30;6;16715;add_lig_stm_chp;0,0;0,0
base;30;6;16715;add_lig_boa;0,0;0,0
base;30;6;16715;add_lig_boa_chp;0,0;0,0
base;30;6;16715;add_coal_sub;0,0;0,0
base;30;6;16715;add_coal_sub_chp;1,3287439999999997;0,30032932279703495
base;30;6;16715;add_coal_sc;0,0;0,0
base;30;6;16715;add_coal_sc_chp;0,0;0,0
base;30;6;16715;add_ng_stm;0,0;0,0
base;30;6;16715;add_ng_stm_chp;0,0;0,0
base;30;6;16715;add_ng_cbt_lo;0,0;0,0
base;30;6;16715;add_ng_cbt_lo_chp;0,0;0,0
base;30;6;16715;add_ng_cbt_hi;0,0;0,0
base;30;6;16715;add_ng_cbt_hi_chp;0,0;0,0
base;30;6;16715;add_ng_cc_lo;0,0;0,0
base;30;6;16715;add_ng_cc_lo_chp;0,0;0,0
base;30;6;16715;add_ng_cc_hi;0,0;7,911661323311247
base;30;6;16715;add_ng_cc_hi_chp;0,0;0,0
base;30;6;16715;add_ng_mtr;0,0;0,0
base;30;6;16715;add_ng_mtr_chp;0,0;0,0
base;30;6;16715;add_oil_stm;0,0;0,0
base;30;6;16715;add_oil_stm_chp;0,0;0,0
base;30;6;16715;add_oil_cbt;2,475028;12,058236518161573
base;30;6;16715;add_oil_cbt_chp;0,0;0,0
base;30;6;16715;add_oil_cc;0,0;0,0
base;30;6;16715;add_bio;0,0;0,0
base;30;6;16715;add_bio_chp;0,0;0,0
base;30;6;16715;add_ng_boiler_chp;0,0;0,0
base;30;6;16715;add_heatpump_pth;0,0;0,0
base;30;6;16715;cost_airpol;324400,22575043415;2686377,261302622
base;30;4;36715;syscost;3017548,9001437044;18110525,323881876
base;30;4;36715;co2emission;9794,675578911181;97930,14862101896
base;30;4;36715;curtail;1242,5714996627928;6709,715160367364
base;30;4;36715;gen_el;26904,420088574378;260602,7302771096
base;30;4;36715;gen_ht;22516,547499999622;127978,02410001474
base;30;4;36715;gen_biomass;6071,169842794015;67681,43340680467
base;30;4;36715;gen_renew;60279,38735255872;270093,3408199986
base;30;4;36715;cons_spend;3456038,776647848;24331427,78157706
base;30;4;36715;prod_surplus;3383282,23644086;13808970,256099097
base;30;4;36715;exports;;8745,787377876219
base;30;4;36715;export_value;1009872,6921385112;261431,85337432587
base;30;4;36715;import_value;-261431,85337432587;-1009872,6921385112
base;30;4;36715;in_storages;5729,481442469008;31907,975787834795
base;30;4;36715;gen_storages;10429,482694496894;27986,520819590092
base;30;4;36715;price_el;42,11952453611629;44,11445075753671
base;30;4;36715;price_ht;18,79540718658937;17,505306338643692
base;30;4;36715;add_pv;14,984639856939815;0,0
base;30;4;36715;add_ror;0,0;0,0
base;30;4;36715;add_wind_off;0,0;0,0
base;30;4;36715;add_wind_on;4,0;0,0
base;30;4;36715;add_nuc;0,0;0,0
base;30;4;36715;add_lig_stm;0,0;0,0
base;30;4;36715;add_lig_stm_chp;0,0;0,0
base;30;4;36715;add_lig_boa;0,0;0,0
base;30;4;36715;add_lig_boa_chp;0,0;0,0
base;30;4;36715;add_coal_sub;0,0;0,0
base;30;4;36715;add_coal_sub_chp;1,5483518744923268;0,0
base;30;4;36715;add_coal_sc;0,0;0,0
base;30;4;36715;add_coal_sc_chp;0,0;0,0
base;30;4;36715;add_ng_stm;0,0;0,0
base;30;4;36715;add_ng_stm_chp;0,0;0,0
base;30;4;36715;add_ng_cbt_lo;0,0;0,0
base;30;4;36715;add_ng_cbt_lo_chp;0,0;0,0
base;30;4;36715;add_ng_cbt_hi;0,0;0,0
base;30;4;36715;add_ng_cbt_hi_chp;0,0;0,0
base;30;4;36715;add_ng_cc_lo;0,0;0,0
base;30;4;36715;add_ng_cc_lo_chp;0,0;0,0
base;30;4;36715;add_ng_cc_hi;0,0;8,240375712035535
base;30;4;36715;add_ng_cc_hi_chp;0,0;0,0
base;30;4;36715;add_ng_mtr;0,0;0,0
base;30;4;36715;add_ng_mtr_chp;0,0;0,0
base;30;4;36715;add_oil_stm;0,0;0,0
base;30;4;36715;add_oil_stm_chp;0,0;0,0
base;30;4;36715;add_oil_cbt;2,324067772566496;12,171400315789473
base;30;4;36715;add_oil_cbt_chp;0,0;0,0
base;30;4;36715;add_oil_cc;0,0;0,0
base;30;4;36715;add_bio;0,0;0,0
base;30;4;36715;add_bio_chp;0,0;0,0
base;30;4;36715;add_ng_boiler_chp;0,0;0,0
base;30;4;36715;add_heatpump_pth;0,0;0,0
base;30;4;36715;cost_airpol;285545,1740377333;2678961,5458269943
base;30;4;16715;syscost;2690255,4316211874;18107845,117756967
base;30;4;16715;co2emission;10106,998247261954;96421,14796344089
base;30;4;16715;curtail;1965,2269623412803;6900,303449733922
base;30;4;16715;gen_el;27435,472989006277;256856,90325014744
base;30;4;16715;gen_ht;22516,54750000118;127978,02410000608
base;30;4;16715;gen_biomass;5999,69834196912;67305,35292928304
base;30;4;16715;gen_renew;60553,234719996566;274812,5553416997
base;30;4;16715;cons_spend;3457722,487891736;24191905,463494718
base;30;4;16715;prod_surplus;3289159,8472571694;13857440,95751297
base;30;4;16715;exports;;8693,009044717486
base;30;4;16715;export_value;1029862,9666547761;322275,68074832734
base;30;4;16715;import_value;-322275,68074832734;-1029862,9666547761
base;30;4;16715;in_storages;7224,499065042855;34840,090811942064
base;30;4;16715;gen_storages;11560,17610013143;30613,100225279944
base;30;4;16715;price_el;42,21233696122203;43,9122172941843
base;30;4;16715;price_ht;18,8737572616839;17,59214395056674
base;30;4;16715;add_pv;24,26338336696842;5,408699899684182
base;30;4;16715;add_ror;0,0;0,0
base;30;4;16715;add_wind_off;0,0;0,0
base;30;4;16715;add_wind_on;0,18735444653742261;0,0
base;30;4;16715;add_nuc;0,0;0,0
base;30;4;16715;add_lig_stm;0,0;0,0
base;30;4;16715;add_lig_stm_chp;0,0;0,0
base;30;4;16715;add_lig_boa;0,0;0,0
base;30;4;16715;add_lig_boa_chp;0,0;0,0
base;30;4;16715;add_coal_sub;0,0;0,0
base;30;4;16715;add_coal_sub_chp;1,3287439999999997;0,3003293227970145
base;30;4;16715;add_coal_sc;0,0;0,0
base;30;4;16715;add_coal_sc_chp;0,0;0,0
base;30;4;16715;add_ng_stm;0,0;0,0
base;30;4;16715;add_ng_stm_chp;0,0;0,0
base;30;4;16715;add_ng_cbt_lo;0,0;0,0
base;30;4;16715;add_ng_cbt_lo_chp;0,0;0,0
base;30;4;16715;add_ng_cbt_hi;0,0;0,0
base;30;4;16715;add_ng_cbt_hi_chp;0,0;0,0
base;30;4;16715;add_ng_cc_lo;0,0;0,0
base;30;4;16715;add_ng_cc_lo_chp;0,0;0,0
base;30;4;16715;add_ng_cc_hi;0,0;7,911661323311229
base;30;4;16715;add_ng_cc_hi_chp;0,0;0,0
base;30;4;16715;add_ng_mtr;0,0;0,0
base;30;4;16715;add_ng_mtr_chp;0,0;0,0
base;30;4;16715;add_oil_stm;0,0;0,0
base;30;4;16715;add_oil_stm_chp;0,0;0,0
base;30;4;16715;add_oil_cbt;2,475028;12,058236518161593
base;30;4;16715;add_oil_cbt_chp;0,0;0,0
base;30;4;16715;add_oil_cc;0,0;0,0
base;30;4;16715;add_bio;0,0;0,0
base;30;4;16715;add_bio_chp;0,0;0,0
base;30;4;16715;add_ng_boiler_chp;0,0;0,0
base;30;4;16715;add_heatpump_pth;0,0;0,0
base;30;4;16715;cost_airpol;324497,6190781371;2686279,86797492
base;30;2;36715;syscost;3080678,3290947974;18122482,142765515
base;30;2;36715;co2emission;9942,649748153419;98000,8593846546
base;30;2;36715;curtail;1631,810923104817;6715,95627380291
base;30;2;36715;gen_el;27349,133397279926;260722,91582972946
base;30;2;36715;gen_ht;22516,54750000052;127978,02410001046
base;30;2;36715;gen_biomass;6289,5212873527435;67626,49847752706
base;30;2;36715;gen_renew;60051,75646346237;270093,3408199986
base;30;2;36715;cons_spend;3462601,091887478;24310654,00287741
base;30;2;36715;prod_surplus;3344556,4682873683;13794278,678996738
base;30;2;36715;exports;;8670,58426734471
base;30;2;36715;export_value;1006373,6822184292;279461,5353909607
base;30;2;36715;import_value;-279461,5353909607;-1006373,6822184292
base;30;2;36715;in_storages;5663,860141191798;32032,85291201945
base;30;2;36715;gen_storages;10380,818817482856;28072,314418422568
base;30;2;36715;price_el;42,21694623952356;44,082365194152196
base;30;2;36715;price_ht;18,750885797447072;17,52825265123237
base;30;2;36715;add_pv;19,41900534261857;0,0
base;30;2;36715;add_ror;0,0;0,0
base;30;2;36715;add_wind_off;0,0;0,0
base;30;2;36715;add_wind_on;2,0;0,0
base;30;2;36715;add_nuc;0,0;0,0
base;30;2;36715;add_lig_stm;0,0;0,0
base;30;2;36715;add_lig_stm_chp;0,0;0,0
base;30;2;36715;add_lig_boa;0,0;0,0
base;30;2;36715;add_lig_boa_chp;0,0;0,0
base;30;2;36715;add_coal_sub;0,0;0,0
base;30;2;36715;add_coal_sub_chp;1,461311603821498;0,0
base;30;2;36715;add_coal_sc;0,0;0,0
base;30;2;36715;add_coal_sc_chp;0,0;0,0
base;30;2;36715;add_ng_stm;0,0;0,0
base;30;2;36715;add_ng_stm_chp;0,0;0,0
base;30;2;36715;add_ng_cbt_lo;0,0;0,0
base;30;2;36715;add_ng_cbt_lo_chp;0,0;0,0
base;30;2;36715;add_ng_cbt_hi;0,0;0,0
base;30;2;36715;add_ng_cbt_hi_chp;0,0;0,0
base;30;2;36715;add_ng_cc_lo;0,0;0,0
base;30;2;36715;add_ng_cc_lo_chp;0,0;0,0
base;30;2;36715;add_ng_cc_hi;0,0;8,287430379366656
base;30;2;36715;add_ng_cc_hi_chp;0,0;0,0
base;30;2;36715;add_ng_mtr;0,0;0,0
base;30;2;36715;add_ng_mtr_chp;0,0;0,0
base;30;2;36715;add_oil_stm;0,0;0,0
base;30;2;36715;add_oil_stm_chp;0,0;0,0
base;30;2;36715;add_oil_cbt;2,411108043237324;12,159384963604811
base;30;2;36715;add_oil_cbt_chp;0,0;0,0
base;30;2;36715;add_oil_cc;0,0;0,0
base;30;2;36715;add_bio;0,0;0,0
base;30;2;36715;add_bio_chp;0,0;0,0
base;30;2;36715;add_ng_boiler_chp;0,0;0,0
base;30;2;36715;add_heatpump_pth;0,0;0,0
base;30;2;36715;cost_airpol;306386,35115036817;2679715,6237826985
base;30;2;16715;syscost;2690208,5155474106;18107892,03383075
base;30;2;16715;co2emission;10106,57211011161;96421,57410059114
base;30;2;16715;curtail;1969,3096914255625;6891,836952426861
base;30;2;16715;gen_el;27434,75058207571;256857,62565707802
base;30;2;16715;gen_ht;22516,54750000118;127978,02410000612
base;30;2;16715;gen_biomass;5999,698341969119;67305,35292928304
base;30;2;16715;gen_renew;60553,23471999667;274812,5553416997
base;30;2;16715;cons_spend;3457722,487891736;24191905,463494726
base;30;2;16715;prod_surplus;3289160,1528031486;13857440,651967002
base;30;2;16715;exports;;8688,198725958931
base;30;2;16715;export_value;1029932,1024280012;322391,7325953288
base;30;2;16715;import_value;-322391,7325953288;-1029932,1024280012
base;30;2;16715;in_storages;7224,499065042871;34863,40009603043
base;30;2;16715;gen_storages;11560,176100131415;30632,02574114556
base;30;2;16715;price_el;42,21233696122203;43,91221729418431
base;30;2;16715;price_ht;18,87375726168388;17,592143950566722
base;30;2;16715;add_pv;24,263383366968394;5,4086998996841915
base;30;2;16715;add_ror;0,0;0,0
base;30;2;16715;add_wind_off;0,0;0,0
base;30;2;16715;add_wind_on;0,18735444653749056;0,0
base;30;2;16715;add_nuc;0,0;0,0
base;30;2;16715;add_lig_stm;0,0;0,0
base;30;2;16715;add_lig_stm_chp;0,0;0,0
base;30;2;16715;add_lig_boa;0,0;0,0
base;30;2;16715;add_lig_boa_chp;0,0;0,0
base;30;2;16715;add_coal_sub;0,0;0,0
base;30;2;16715;add_coal_sub_chp;1,3287439999999997;0,3003293227970252
base;30;2;16715;add_coal_sc;0,0;0,0
base;30;2;16715;add_coal_sc_chp;0,0;0,0
base;30;2;16715;add_ng_stm;0,0;0,0
base;30;2;16715;add_ng_stm_chp;0,0;0,0
base;30;2;16715;add_ng_cbt_lo;0,0;0,0
base;30;2;16715;add_ng_cbt_lo_chp;0,0;0,0
base;30;2;16715;add_ng_cbt_hi;0,0;0,0
base;30;2;16715;add_ng_cbt_hi_chp;0,0;0,0
base;30;2;16715;add_ng_cc_lo;0,0;0,0
base;30;2;16715;add_ng_cc_lo_chp;0,0;0,0
base;30;2;16715;add_ng_cc_hi;0,0;7,911661323311239
base;30;2;16715;add_ng_cc_hi_chp;0,0;0,0
base;30;2;16715;add_ng_mtr;0,0;0,0
base;30;2;16715;add_ng_mtr_chp;0,0;0,0
base;30;2;16715;add_oil_stm;0,0;0,0
base;30;2;16715;add_oil_stm_chp;0,0;0,0
base;30;2;16715;add_oil_cbt;2,475028;12,058236518161582
base;30;2;16715;add_oil_cbt_chp;0,0;0,0
base;30;2;16715;add_oil_cc;0,0;0,0
base;30;2;16715;add_bio;0,0;0,0
base;30;2;16715;add_bio_chp;0,0;0,0
base;30;2;16715;add_ng_boiler_chp;0,0;0,0
base;30;2;16715;add_heatpump_pth;0,0;0,0
base;30;2;16715;cost_airpol;324492,6156767699;2686284,871376287
base;30;0;36715;syscost;3127801,104678619;18162603,852260966
base;30;0;36715;co2emission;9839,36600678266;98177,97221521186
base;30;0;36715;curtail;989,253332733379;7659,074768721406
base;30;0;36715;gen_el;27071,46663694145;261393,77063003008
base;30;0;36715;gen_ht;22516,547500000324;127978,02409998924
base;30;0;36715;gen_biomass;6291,138260512898;67542,12744295242
base;30;0;36715;gen_renew;60050,09337468496;270093,3408199986
base;30;0;36715;cons_spend;3460998,671300464;24280605,771579113
base;30;0;36715;prod_surplus;3283688,6041818056;13789297,672709458
base;30;0;36715;exports;;9076,146838107274
base;30;0;36715;export_value;980474,2530182393;308735,0807180598
base;30;0;36715;import_value;-308735,0807180598;-980474,2530182393
base;30;0;36715;in_storages;5667,761952711131;32105,35940991786
base;30;0;36715;gen_storages;10385,16884300913;28112,4724088264
base;30;0;36715;price_el;42,204855631962324;44,03516441706494
base;30;0;36715;price_ht;18,702778728844866;17,562449230872744
base;30;0;36715;add_pv;24,116892034303582;0,0
base;30;0;36715;add_ror;0,0;0,0
base;30;0;36715;add_wind_off;0,0;0,0
base;30;0;36715;add_wind_on;0,0;0,0
base;30;0;36715;add_nuc;0,0;0,0
base;30;0;36715;add_lig_stm;0,0;0,0
base;30;0;36715;add_lig_stm_chp;0,0;0,0
base;30;0;36715;add_lig_boa;0,0;0,0
base;30;0;36715;add_lig_boa_chp;0,0;0,0
base;30;0;36715;add_coal_sub;0,0;0,0
base;30;0;36715;add_coal_sub_chp;1,3853;0,07223464308646502
base;30;0;36715;add_coal_sc;0,0;0,0
base;30;0;36715;add_coal_sc_chp;0,0;0,0
base;30;0;36715;add_ng_stm;0,0;0,0
base;30;0;36715;add_ng_stm_chp;0,0;0,0
base;30;0;36715;add_ng_cbt_lo;0,0;0,0
base;30;0;36715;add_ng_cbt_lo_chp;0,0;0,0
base;30;0;36715;add_ng_cbt_hi;0,0;0,0
base;30;0;36715;add_ng_cbt_hi_chp;0,0;0,0
base;30;0;36715;add_ng_cc_lo;0,0;0,0
base;30;0;36715;add_ng_cc_lo_chp;0,0;0,0
base;30;0;36715;add_ng_cc_hi;0,0;8,495031540256106
base;30;0;36715;add_ng_cc_hi_chp;0,0;0,0
base;30;0;36715;add_ng_mtr;0,0;0,0
base;30;0;36715;add_ng_mtr_chp;0,0;0,0
base;30;0;36715;add_oil_stm;0,0;0,0
base;30;0;36715;add_oil_stm_chp;0,0;0,0
base;30;0;36715;add_oil_cbt;2,4548553715973886;12,071543376931574
base;30;0;36715;add_oil_cbt_chp;0,0;0,0
base;30;0;36715;add_oil_cc;0,0;0,0
base;30;0;36715;add_bio;0,0;0,0
